dn,P,u,v,w
7.3592e+05,15.264,0.014043,-0.13282,-0.014579
7.3592e+05,15.246,0.0042643,-0.13801,-0.013394
7.3592e+05,15.239,-0.00035678,-0.14005,-0.015315
7.3592e+05,15.227,-0.002882,-0.15195,-0.013829
7.3592e+05,15.215,-0.0080408,-0.16283,-0.013379
7.3592e+05,15.185,-0.010404,-0.15727,-0.012598
7.3592e+05,15.203,-0.033266,-0.17045,-0.01795
7.3592e+05,15.191,-0.024677,-0.16243,-0.017331
7.3592e+05,15.191,-0.033266,-0.17045,-0.01795
7.3592e+05,15.179,-0.050135,-0.18949,-0.015039
7.3592e+05,15.16,-0.052916,-0.19831,-0.015663
7.3592e+05,15.154,-0.047233,-0.20127,-0.013601
7.3592e+05,15.148,-0.051456,-0.19657,-0.014746
7.3592e+05,15.148,-0.050927,-0.21044,-0.013203
7.3592e+05,15.142,-0.056956,-0.21398,-0.0099999
7.3592e+05,15.142,-0.069451,-0.23553,-0.0070162
7.3592e+05,15.124,-0.074319,-0.21915,-0.008593
7.3592e+05,15.106,-0.077779,-0.23917,-0.0097768
7.3592e+05,15.124,-0.062195,-0.23455,-0.0051327
7.3592e+05,15.112,-0.077413,-0.26296,-0.0098565
7.3592e+05,15.1,-0.067744,-0.25801,-0.017162
7.3592e+05,15.106,-0.075254,-0.26337,-0.016871
7.3592e+05,15.082,-0.080651,-0.25588,-0.0171
7.3592e+05,15.1,-0.096688,-0.25391,-0.014959
7.3592e+05,15.088,-0.095797,-0.26121,-0.016695
7.3592e+05,15.082,-0.087435,-0.2575,-0.011947
7.3592e+05,15.082,-0.1089,-0.2938,-0.010262
7.3592e+05,15.063,-0.11129,-0.26552,-0.013299
7.3592e+05,15.063,-0.12183,-0.27655,-0.013717
7.3592e+05,15.063,-0.13241,-0.28004,-0.016412
7.3592e+05,15.057,-0.12407,-0.27641,-0.013685
7.3592e+05,15.063,-0.11981,-0.28104,-0.01058
7.3592e+05,15.069,-0.11893,-0.28834,-0.012322
7.3592e+05,15.057,-0.12378,-0.29472,-0.011005
7.3592e+05,15.051,-0.10952,-0.2915,0.0016696
7.3592e+05,15.057,-0.13401,-0.29356,-0.0088791
7.3592e+05,15.057,-0.14252,-0.30148,-0.0064393
7.3592e+05,15.057,-0.13237,-0.28384,0.0017426
7.3592e+05,15.051,-0.12351,-0.29408,0.005981
7.3592e+05,15.063,-0.13752,-0.29476,0.0012333
7.3592e+05,15.051,-0.1265,-0.28252,-0.001408
7.3592e+05,15.051,-0.13467,-0.2743,-0.010577
7.3592e+05,15.051,-0.11385,-0.27761,-0.016808
7.3592e+05,15.063,-0.13031,-0.28048,-0.024439
7.3592e+05,15.057,-0.12519,-0.26963,-0.025928
7.3592e+05,15.082,-0.12216,-0.2773,-0.033701
7.3592e+05,15.075,-0.10579,-0.27469,-0.033052
7.3592e+05,15.069,-0.099016,-0.27311,-0.039214
7.3592e+05,15.075,-0.089535,-0.27244,-0.041368
7.3592e+05,15.088,-0.097353,-0.25944,-0.042762
7.3592e+05,15.094,-0.098286,-0.25222,-0.043023
7.3592e+05,15.075,-0.10335,-0.23236,-0.036685
7.3592e+05,15.094,-0.093866,-0.23931,-0.038574
7.3592e+05,15.082,-0.094777,-0.22438,-0.037121
7.3592e+05,15.118,-0.11757,-0.2163,-0.027007
7.3592e+05,15.13,-0.092749,-0.20985,-0.017681
7.3592e+05,15.118,-0.1031,-0.20328,-0.01474
7.3592e+05,15.142,-0.075525,-0.20886,-0.010974
7.3592e+05,15.16,-0.062164,-0.19469,-0.0177
7.3592e+05,15.148,-0.071461,-0.16829,-0.022581
7.3592e+05,15.16,-0.077443,-0.17175,-0.01735
7.3592e+05,15.16,-0.078039,-0.1847,-0.0048471
7.3592e+05,15.173,-0.06643,-0.17289,0.0055393
7.3592e+05,15.179,-0.070617,-0.16248,0.013218
7.3592e+05,15.191,-0.06109,-0.15391,0.017751
7.3592e+05,15.197,-0.07293,-0.15689,0.015051
7.3592e+05,15.221,-0.060277,-0.13682,0.032109
7.3592e+05,15.221,-0.037113,-0.12989,0.037527
7.3592e+05,15.233,-0.033104,-0.12354,0.04524
7.3592e+05,15.258,-0.033553,-0.13946,0.060886
7.3592e+05,15.264,-0.048765,-0.12321,0.065445
7.3592e+05,15.264,-0.074879,-0.10648,0.070354
7.3592e+05,15.264,0.053142,-0.074496,0.042758
7.3592e+05,15.294,0.048761,-0.12188,0.021358
7.3592e+05,15.3,0.023927,-0.083994,0.010562
7.3592e+05,15.324,0.056368,-0.058386,0.0063068
7.3592e+05,15.324,0.077725,-0.037315,0.0075137
7.3592e+05,15.355,0.097625,-0.0027741,0.0099814
7.3592e+05,15.379,0.096372,-0.030376,0.01112
7.3592e+05,15.391,0.10098,0.014896,0.0091599
7.3592e+05,15.391,0.089083,0.017406,0.007699
7.3592e+05,15.403,0.12775,0.020885,0.010275
7.3592e+05,15.428,0.1556,0.059882,0.012793
7.3592e+05,15.452,0.155,0.07372,0.015996
7.3592e+05,15.47,0.1453,0.091257,0.016994
7.3592e+05,15.47,0.12982,0.10955,0.018926
7.3592e+05,15.501,0.13028,0.12594,0.023391
7.3592e+05,15.507,0.12421,0.14494,0.027789
7.3592e+05,15.513,0.1333,0.14122,0.029925
7.3592e+05,15.519,0.14056,0.15184,0.034446
7.3592e+05,15.555,0.16673,0.14899,0.035125
7.3592e+05,15.555,0.16962,0.15995,0.036515
7.3592e+05,15.592,0.16838,0.15845,0.02943
7.3592e+05,15.628,0.18862,0.16712,0.029276
7.3592e+05,15.628,0.21122,0.15514,0.026684
7.3592e+05,15.653,0.22286,0.18398,0.026779
7.3592e+05,15.646,0.2275,0.17839,0.024782
7.3592e+05,15.683,0.24574,0.19919,0.026891
7.3592e+05,15.707,0.26059,0.20012,0.026389
7.3592e+05,15.719,0.26496,0.19008,0.024286
7.3592e+05,15.725,0.29836,0.21628,0.025012
7.3592e+05,15.731,0.29168,0.23734,0.022317
7.3592e+05,15.75,0.32122,0.25,0.019575
7.3592e+05,15.774,0.32831,0.25628,0.01996
7.3592e+05,15.786,0.33505,0.28083,0.024806
7.3592e+05,15.81,0.33436,0.29245,0.027094
7.3592e+05,15.817,0.36958,0.30213,0.022439
7.3592e+05,15.829,0.36575,0.32111,0.024821
7.3592e+05,15.835,0.40749,0.29985,0.023601
7.3592e+05,15.859,0.4032,0.32853,0.016172
7.3592e+05,15.896,0.42042,0.35222,0.013323
7.3592e+05,15.871,0.43189,0.34844,0.011585
7.3592e+05,15.902,0.4378,0.34988,0.011809
7.3592e+05,15.914,0.44095,0.37294,0.013505
7.3592e+05,15.944,0.42249,0.42507,0.0013823
7.3592e+05,15.944,0.47445,0.39501,0.0021171
7.3592e+05,15.95,0.4993,0.39799,0.0019775
7.3592e+05,15.956,0.5113,0.41499,0.0097977
7.3592e+05,15.962,0.50119,0.40519,0.01323
7.3592e+05,15.981,0.5073,0.43385,0.01717
7.3592e+05,15.999,0.53061,0.44267,0.020128
7.3592e+05,16.005,0.53109,0.48196,0.024196
7.3592e+05,16.029,0.55753,0.43905,0.01188
7.3592e+05,16.023,0.59096,0.46528,0.011608
7.3592e+05,16.047,0.5526,0.4913,0.013092
7.3592e+05,16.041,0.57379,0.48178,0.019496
7.3592e+05,16.066,0.54438,0.46924,0.018253
7.3592e+05,16.066,0.53901,0.52234,0.021553
7.3592e+05,16.09,0.56865,0.50342,0.025918
7.3592e+05,16.09,0.58533,0.47806,0.015758
7.3592e+05,16.102,0.58282,0.47796,0.024684
7.3592e+05,16.102,0.59025,0.47692,0.013883
7.3592e+05,16.108,0.57757,0.49104,0.016855
7.3592e+05,16.114,0.59647,0.46215,0.01571
7.3592e+05,16.132,0.63346,0.48135,0.0023682
7.3592e+05,16.151,0.62556,0.44978,-0.0066614
7.3592e+05,16.151,0.64666,0.48708,-0.0070709
7.3592e+05,16.139,0.62649,0.51109,-0.0041113
7.3592e+05,16.151,0.62722,0.47327,-3.4648e-05
7.3592e+05,16.12,0.62252,0.48556,-0.012892
7.3592e+05,16.151,0.6173,0.4746,-0.010331
7.3592e+05,16.157,0.64242,0.49301,-0.018071
7.3592e+05,16.157,0.61228,0.52684,-0.0071455
7.3592e+05,16.169,0.6187,0.53254,0.015222
7.3592e+05,16.169,0.64148,0.52909,0.025849
7.3592e+05,16.169,0.60475,0.53624,0.024902
7.3592e+05,16.157,0.65149,0.53881,0.025415
7.3592e+05,16.181,0.60625,0.51519,0.021384
7.3592e+05,16.163,0.62482,0.51221,0.023888
7.3592e+05,16.175,0.64572,0.46783,0.028463
7.3592e+05,16.169,0.65423,0.4758,0.029934
7.3592e+05,16.157,0.6478,0.47426,0.017676
7.3592e+05,16.157,0.64506,0.46336,0.012321
7.3592e+05,16.169,0.63519,0.44066,0.01146
7.3592e+05,16.157,0.61707,0.43181,0.014652
7.3592e+05,16.145,0.62986,0.45366,0.0065838
7.3592e+05,16.145,0.64151,0.42168,0.0022331
7.3592e+05,16.132,0.62416,0.41002,-0.0096274
7.3592e+05,16.139,0.60889,0.40027,-0.013367
7.3592e+05,16.12,0.62503,0.41703,-0.023452
7.3592e+05,16.102,0.58971,0.43143,-0.028298
7.3592e+05,16.108,0.61948,0.42991,-0.022343
7.3592e+05,16.09,0.59463,0.42359,-0.014311
7.3592e+05,16.078,0.58914,0.41913,-0.019602
7.3592e+05,16.096,0.58175,0.38548,-0.019626
7.3592e+05,16.078,0.59272,0.39347,-0.025079
7.3592e+05,16.072,0.55624,0.38229,-0.027565
7.3592e+05,16.047,0.5523,0.39579,-0.019374
7.3592e+05,16.047,0.54838,0.37548,-0.0049668
7.3592e+05,16.029,0.53278,0.34931,-0.015095
7.3592e+05,16.017,0.52663,0.35415,0.0038212
7.3592e+05,16.011,0.5187,0.31277,-0.0083658
7.3592e+05,15.981,0.51013,0.31138,-0.022705
7.3592e+05,15.974,0.48862,0.28921,-0.035931
7.3592e+05,15.974,0.50584,0.28901,-0.054345
7.3592e+05,15.95,0.4704,0.26301,-0.060125
7.3592e+05,15.944,0.43677,0.27272,-0.0581
7.3592e+05,15.92,0.4641,0.26685,-0.053265
7.3592e+05,15.914,0.45208,0.24209,-0.059186
7.3592e+05,15.853,0.44579,0.23394,-0.059568
7.3592e+05,15.847,0.43414,0.2377,-0.053909
7.3592e+05,15.859,0.41319,0.21236,-0.049141
7.3592e+05,15.823,0.41578,0.21562,-0.04098
7.3592e+05,15.804,0.4037,0.18317,-0.045003
7.3592e+05,15.798,0.38,0.15776,-0.051304
7.3592e+05,15.756,0.36732,0.17863,-0.064437
7.3592e+05,15.744,0.35136,0.18059,-0.066984
7.3592e+05,15.725,0.34392,0.13907,-0.063961
7.3592e+05,15.725,0.31998,0.18473,-0.06202
7.3592e+05,15.689,0.31458,0.095938,-0.042656
7.3592e+05,15.683,0.30616,0.11093,-0.045791
7.3592e+05,15.659,0.30804,0.070179,-0.040181
7.3592e+05,15.64,0.2897,0.077645,-0.041833
7.3592e+05,15.622,0.26574,0.059736,-0.040954
7.3592e+05,15.592,0.24981,0.040871,-0.040736
7.3592e+05,15.561,0.2411,0.028338,-0.04316
7.3592e+05,15.537,0.2234,0.0064027,-0.047948
7.3592e+05,15.519,0.20468,0.0016612,-0.046712
7.3592e+05,15.507,0.18189,-0.014611,-0.039609
7.3592e+05,15.47,0.16265,-0.028394,-0.039316
7.3592e+05,15.446,0.15377,-0.035583,-0.041613
7.3592e+05,15.446,0.1362,-0.045467,-0.044195
7.3592e+05,15.422,0.11183,-0.058073,-0.038906
7.3592e+05,15.397,0.098173,-0.10115,-0.038297
7.3592e+05,15.385,0.094832,-0.093542,-0.030606
7.3592e+05,15.367,0.072885,-0.11935,-0.031337
7.3592e+05,15.331,0.042399,-0.13028,-0.033454
7.3592e+05,15.318,0.049944,-0.14023,-0.035974
7.3592e+05,15.294,0.034736,-0.14592,-0.042933
7.3592e+05,15.288,0.016781,-0.1503,-0.043884
7.3592e+05,15.276,0.0078206,-0.17025,-0.0401
7.3592e+05,15.246,-0.022392,-0.16859,-0.033109
7.3592e+05,15.239,-0.028756,-0.17675,-0.033743
7.3592e+05,15.197,-0.037555,-0.19644,-0.023883
7.3592e+05,15.179,-0.065053,-0.21909,-0.026725
7.3592e+05,15.173,-0.084643,-0.23733,-0.030775
7.3592e+05,15.136,-0.073387,-0.24552,-0.027598
7.3592e+05,15.124,-0.083122,-0.25828,-0.024983
7.3592e+05,15.112,-0.10098,-0.27982,-0.018913
7.3592e+05,15.094,-0.11183,-0.28209,-0.013666
7.3592e+05,15.082,-0.11918,-0.29276,-0.01115
7.3592e+05,15.069,-0.1192,-0.32321,-0.0099939
7.3592e+05,15.057,-0.12716,-0.32784,-0.014707
7.3592e+05,15.027,-0.13644,-0.32429,-0.018703
7.3592e+05,15.021,-0.13936,-0.33345,-0.028321
7.3592e+05,15.021,-0.16483,-0.36066,-0.029893
7.3592e+05,15.003,-0.21385,-0.3532,-0.031228
7.3592e+05,14.99,-0.21909,-0.35708,-0.010966
7.3592e+05,14.96,-0.22713,-0.35618,-0.011824
7.3592e+05,14.954,-0.2016,-0.40094,-0.015756
7.3592e+05,14.942,-0.23662,-0.39862,-0.023161
7.3592e+05,14.93,-0.24815,-0.40253,-0.026785
7.3592e+05,14.911,-0.2537,-0.42979,-0.020714
7.3592e+05,14.899,-0.25529,-0.43173,-0.027618
7.3592e+05,14.887,-0.24958,-0.4403,-0.031436
7.3592e+05,14.869,-0.2344,-0.46338,-0.035904
7.3592e+05,14.869,-0.25425,-0.46323,-0.040537
7.3592e+05,14.887,-0.27216,-0.44485,-0.046823
7.3592e+05,14.839,-0.29816,-0.41701,-0.015158
7.3592e+05,14.845,-0.30987,-0.43403,0.02972
7.3592e+05,14.82,-0.26456,-0.46339,0.035737
7.3592e+05,14.832,-0.26429,-0.45893,0.035574
7.3592e+05,14.82,-0.24757,-0.46832,0.026573
7.3592e+05,14.826,-0.24502,-0.45632,0.028094
7.3592e+05,14.79,-0.24731,-0.4827,0.014076
7.3592e+05,14.82,-0.27367,-0.46836,-0.004936
7.3592e+05,14.796,-0.30188,-0.49274,-0.019508
7.3592e+05,14.802,-0.29144,-0.4991,-0.016501
7.3592e+05,14.796,-0.30263,-0.49083,-0.017556
7.3592e+05,14.79,-0.29755,-0.50286,-0.019246
7.3592e+05,14.796,-0.30704,-0.51127,-0.019754
7.3592e+05,14.784,-0.31341,-0.5007,-0.010978
7.3592e+05,14.766,-0.27949,-0.49805,-0.0047701
7.3592e+05,14.778,-0.27841,-0.5314,-0.0076005
7.3592e+05,14.772,-0.26034,-0.53382,-0.018854
7.3592e+05,14.778,-0.27901,-0.54805,-0.0099897
7.3592e+05,14.772,-0.29404,-0.54564,-0.0057893
7.3592e+05,14.784,-0.27569,-0.55508,-0.00078709
7.3592e+05,14.772,-0.27797,-0.5418,0.0027755
7.3592e+05,14.772,-0.28984,-0.55433,0.0084548
7.3592e+05,14.784,-0.29308,-0.54715,0.0032541
7.3592e+05,14.778,-0.27171,-0.56416,0.0024764
7.3592e+05,14.796,-0.28837,-0.57535,0.012192
7.3592e+05,14.802,-0.29513,-0.5427,-0.00086935
7.3592e+05,14.814,-0.28104,-0.57031,0.0028679
7.3592e+05,14.808,-0.28227,-0.54486,-0.0020377
7.3592e+05,14.814,-0.26508,-0.5439,0.0036178
7.3592e+05,14.826,-0.28141,-0.54656,0.0020108
7.3592e+05,14.814,-0.27884,-0.54772,-0.00099715
7.3592e+05,14.814,-0.28587,-0.50628,-0.0073533
7.3592e+05,14.851,-0.28245,-0.50917,-0.0073183
7.3592e+05,14.832,-0.25548,-0.53131,-0.0040196
7.3592e+05,14.851,-0.25176,-0.50124,0.0028212
7.3592e+05,14.832,-0.2422,-0.50786,0.0088973
7.3592e+05,14.881,-0.27378,-0.50494,0.012377
7.3592e+05,14.869,-0.26572,-0.50576,0.015255
7.3592e+05,14.875,-0.27292,-0.48783,0.027764
7.3592e+05,14.887,-0.26395,-0.48267,0.03641
7.3592e+05,14.887,-0.23168,-0.47625,0.043582
7.3592e+05,14.899,-0.21787,-0.48543,0.047685
7.3592e+05,14.911,-0.20477,-0.47169,0.028943
7.3592e+05,14.93,-0.21915,-0.47146,0.024171
7.3592e+05,14.948,-0.23397,-0.4496,0.021637
7.3592e+05,14.942,-0.20925,-0.46195,0.018646
7.3592e+05,14.96,-0.20859,-0.4452,0.024021
7.3592e+05,14.972,-0.17311,-0.41941,0.015471
7.3592e+05,15.009,-0.18344,-0.42239,0.026756
7.3592e+05,14.996,-0.16522,-0.42438,0.026549
7.3592e+05,15.015,-0.15579,-0.43122,0.026674
7.3592e+05,15.027,-0.14215,-0.39728,0.021183
7.3592e+05,15.009,-0.16156,-0.39257,0.020287
7.3592e+05,15.045,-0.13332,-0.38479,0.021585
7.3592e+05,15.069,-0.1293,-0.3994,0.021096
7.3592e+05,15.075,-0.11232,-0.38377,0.011277
7.3592e+05,15.094,-0.1238,-0.38014,0.0062693
7.3592e+05,15.094,-0.10807,-0.36559,0.01252
7.3592e+05,15.106,-0.12873,-0.35827,0.0074936
7.3592e+05,15.124,-0.10631,-0.32899,0.011075
7.3592e+05,15.142,-0.077595,-0.32182,0.020484
7.3592e+05,15.148,-0.055256,-0.31531,0.026045
7.3592e+05,15.167,-0.061658,-0.31041,0.026897
7.3592e+05,15.185,-0.056111,-0.29125,0.010075
7.3592e+05,15.209,-0.026774,-0.27288,0.020171
7.3592e+05,15.197,-0.031803,-0.28934,0.015855
7.3592e+05,15.221,-0.034412,-0.26566,0.0099061
7.3592e+05,15.239,-0.020477,-0.25739,0.013515
7.3592e+05,15.258,-0.0010376,-0.23882,0.024736
7.3592e+05,15.258,0.0019906,-0.22529,0.031192
7.3592e+05,15.288,0.019514,-0.21562,0.030833
7.3592e+05,15.3,0.02049,-0.19272,0.021903
7.3592e+05,15.306,0.026962,-0.21021,0.031648
7.3592e+05,15.337,0.035721,-0.18247,0.032591
7.3592e+05,15.337,0.053907,-0.19226,0.029147
7.3592e+05,15.361,0.086383,-0.15928,0.018387
7.3592e+05,15.367,0.074959,-0.15538,0.020035
7.3592e+05,15.385,0.078194,-0.15034,0.028918
7.3592e+05,15.41,0.097622,-0.15041,0.037326
7.3592e+05,15.428,0.090178,-0.11029,0.032823
7.3592e+05,15.434,0.091546,-0.073061,0.026787
7.3592e+05,15.464,0.10323,-0.074806,0.022205
7.3592e+05,15.476,0.12658,-0.07361,0.021975
7.3592e+05,15.482,0.10414,-0.053978,0.017787
7.3592e+05,15.482,0.13661,-0.035923,0.01676
7.3592e+05,15.513,0.14544,-0.025768,0.01302
7.3592e+05,15.537,0.13665,-0.017648,0.0096133
7.3592e+05,15.537,0.14277,-0.013997,0.0078425
7.3592e+05,15.555,0.15873,0.012337,0.007483
7.3592e+05,15.574,0.16474,0.011558,0.00172
7.3592e+05,15.567,0.17454,0.022207,-0.0028446
7.3592e+05,15.586,0.18399,0.022978,-0.002459
7.3592e+05,15.616,0.22458,0.004373,-0.0028643
7.3592e+05,15.61,0.19395,0.017438,-0.0020797
7.3592e+05,15.622,0.19352,0.031387,-0.0040275
7.3592e+05,15.659,0.21589,0.051899,0.0060381
7.3592e+05,15.665,0.22193,0.055564,0.0063125
7.3592e+05,15.677,0.21606,0.059556,0.0021193
7.3592e+05,15.689,0.23183,0.084808,0.017057
7.3592e+05,15.707,0.23918,0.10747,0.025689
7.3592e+05,15.707,0.24754,0.13596,0.029514
7.3592e+05,15.713,0.23124,0.13333,0.029884
7.3592e+05,15.725,0.22978,0.1382,0.015921
7.3592e+05,15.75,0.25454,0.1922,0.01799
7.3592e+05,15.756,0.29006,0.2106,0.0216
7.3592e+05,15.768,0.2561,0.19824,0.023194
7.3592e+05,15.774,0.26915,0.20388,0.017751
7.3592e+05,15.786,0.2731,0.21325,0.010104
7.3592e+05,15.798,0.27384,0.2211,0.016332
7.3592e+05,15.817,0.2689,0.23318,0.011489
7.3592e+05,15.81,0.30247,0.24097,0.013744
7.3592e+05,15.823,0.31,0.23116,0.011741
7.3592e+05,15.847,0.32059,0.26928,0.020049
7.3592e+05,15.847,0.32368,0.28467,0.023555
7.3592e+05,15.865,0.3318,0.28385,0.01978
7.3592e+05,15.859,0.32562,0.30834,0.022262
7.3592e+05,15.853,0.33188,0.32401,0.02489
7.3592e+05,15.865,0.32264,0.33181,0.036858
7.3592e+05,15.896,0.33833,0.33436,0.025372
7.3592e+05,15.914,0.34941,0.34462,0.019982
7.3592e+05,15.908,0.35391,0.36718,0.020764
7.3592e+05,15.914,0.36146,0.38022,0.019358
7.3592e+05,15.926,0.36612,0.39193,0.022838
7.3592e+05,15.908,0.37726,0.38364,0.022908
7.3592e+05,15.938,0.36525,0.3819,0.015511
7.3592e+05,15.944,0.37147,0.40305,0.015311
7.3592e+05,15.956,0.39782,0.39261,0.011748
7.3592e+05,15.956,0.39356,0.39309,0.0046329
7.3592e+05,15.956,0.39563,0.41142,0.0022222
7.3592e+05,15.968,0.40708,0.40761,0.001437
7.3592e+05,15.974,0.40989,0.43166,0.0012174
7.3592e+05,15.981,0.43368,0.42521,0.018724
7.3592e+05,15.999,0.41781,0.42722,0.013321
7.3592e+05,16.011,0.39883,0.4484,0.017428
7.3592e+05,16.005,0.4197,0.42882,0.030435
7.3592e+05,16.011,0.43522,0.41261,0.032424
7.3592e+05,16.005,0.45011,0.46806,0.021435
7.3592e+05,16.011,0.42986,0.46283,0.012707
7.3592e+05,16.017,0.4609,0.46205,0.0065554
7.3592e+05,16.017,0.42794,0.47091,0.0018875
7.3592e+05,16.011,0.46216,0.46908,0.0087964
7.3592e+05,16.035,0.43683,0.48345,-0.0004935
7.3592e+05,16.029,0.42993,0.50022,-0.0071724
7.3592e+05,16.023,0.45729,0.51515,-0.0069826
7.3592e+05,16.029,0.46192,0.49849,0.00064795
7.3592e+05,16.041,0.45375,0.51102,0.016816
7.3592e+05,16.041,0.46168,0.55698,0.0084382
7.3592e+05,16.053,0.44561,0.55879,0.010084
7.3592e+05,16.035,0.40744,0.56429,0.0083218
7.3592e+05,16.047,0.44247,0.56615,0.01024
7.3592e+05,16.047,0.43507,0.5954,0.020016
7.3592e+05,16.029,0.40639,0.54707,0.028748
7.3592e+05,16.029,0.44849,0.54697,0.0097838
7.3592e+05,16.047,0.46005,0.55438,-0.0046967
7.3592e+05,16.041,0.43664,0.54201,0.0053192
7.3592e+05,16.041,0.43164,0.54998,-0.0095658
7.3592e+05,16.029,0.4496,0.51992,-0.029061
7.3592e+05,16.035,0.43916,0.51663,-0.032442
7.3592e+05,16.023,0.42089,0.52629,-0.032612
7.3592e+05,16.035,0.43183,0.54609,-0.0277
7.3592e+05,16.029,0.44467,0.57643,-0.019399
7.3592e+05,16.023,0.4108,0.4943,-0.0098611
7.3592e+05,16.023,0.40973,0.60825,-0.060214
7.3592e+05,16.011,0.36368,0.70573,0.0012994
7.3592e+05,16.023,0.38225,0.58457,0.073475
7.3592e+05,15.993,0.36568,0.58097,0.063484
7.3592e+05,15.993,0.3491,0.57738,0.053493
7.3592e+05,15.987,0.37341,0.42395,-0.011026
7.3592e+05,15.999,0.38681,0.40314,0.011738
7.3592e+05,15.993,0.39579,0.43285,-0.013138
7.3592e+05,15.974,0.40478,0.46256,-0.038015
7.3592e+05,15.987,0.41376,0.49227,-0.062891
7.3592e+05,15.974,0.32919,0.49789,-0.11081
7.3592e+05,15.968,0.31504,0.47831,-0.090775
7.3592e+05,15.956,0.34418,0.52284,-0.068592
7.3592e+05,15.95,0.37433,0.48604,-0.04508
7.3592e+05,15.944,0.33228,0.51889,-0.024954
7.3592e+05,15.944,0.25524,0.47138,-0.044229
7.3592e+05,15.932,0.26984,0.44846,-0.055754
7.3592e+05,15.932,0.30823,0.43887,-0.068239
7.3592e+05,15.926,0.27982,0.34493,-0.066986
7.3592e+05,15.914,0.2845,0.36578,-0.081215
7.3592e+05,15.889,0.36958,0.27596,-0.072296
7.3592e+05,15.889,0.39613,0.25441,-0.069905
7.3592e+05,15.883,0.35634,0.32124,-0.037513
7.3592e+05,15.883,0.32748,0.30034,-0.04496
7.3592e+05,15.865,0.37175,0.32085,-0.089096
7.3592e+05,15.859,0.33788,0.27894,-0.074237
7.3592e+05,15.859,0.37257,0.3598,-0.038962
7.3592e+05,15.829,0.29875,0.39556,-0.018849
7.3592e+05,15.835,0.34096,0.33724,-0.015503
7.3592e+05,15.829,0.30791,0.3717,0.0076421
7.3592e+05,15.823,0.25284,0.40248,0.054381
7.3592e+05,15.804,0.26184,0.37071,0.057689
7.3592e+05,15.792,0.27083,0.33894,0.060997
7.3592e+05,15.798,0.27983,0.30717,0.064306
7.3592e+05,15.774,0.28882,0.2754,0.067614
7.3592e+05,15.762,0.29782,0.24363,0.070922
7.3592e+05,15.762,0.30681,0.21186,0.07423
7.3592e+05,15.756,0.34733,0.1482,0.041397
7.3592e+05,15.725,0.29528,0.1728,-0.0030843
7.3592e+05,15.719,0.38854,0.19849,-0.022269
7.3592e+05,15.719,0.35745,0.16448,7.4646e-06
7.3592e+05,15.713,0.3818,0.10535,0.020129
7.3592e+05,15.707,0.38587,0.08319,0.019074
7.3592e+05,15.701,0.33053,0.011438,-0.0065507
7.3592e+05,15.677,0.32812,0.055839,-0.03649
7.3592e+05,15.665,0.32615,0.070753,-0.01258
7.3592e+05,15.653,0.32418,0.085666,0.011331
7.3592e+05,15.659,0.32221,0.10058,0.035241
7.3592e+05,15.64,0.32023,0.11549,0.059151
7.3592e+05,15.64,0.31826,0.13041,0.083061
7.3592e+05,15.61,0.31552,0.066494,0.049158
7.3592e+05,15.61,0.28624,0.072347,0.039043
7.3592e+05,15.598,0.27206,0.083576,0.029603
7.3592e+05,15.592,0.27402,0.034428,0.017249
7.3592e+05,15.58,0.29763,0.013844,0.0011223
7.3592e+05,15.555,0.28631,0.0015096,0.007654
7.3592e+05,15.549,0.25855,0.0027348,0.0085258
7.3592e+05,15.543,0.26447,-0.016431,0.010789
7.3592e+05,15.525,0.25599,-0.0092025,0.0094288
7.3592e+05,15.525,0.25839,-0.025458,0.014575
7.3592e+05,15.507,0.23506,-0.03434,0.012675
7.3592e+05,15.495,0.25827,-0.037544,0.010626
7.3592e+05,15.482,0.23317,-0.0602,0.0098051
7.3592e+05,15.489,0.24636,-0.054781,0.0022689
7.3592e+05,15.464,0.2447,-0.068594,0.00033898
7.3592e+05,15.47,0.22909,-0.073006,0.0027841
7.3592e+05,15.446,0.23106,-0.082949,0.0059923
7.3592e+05,15.452,0.1964,-0.083495,0.0086892
7.3592e+05,15.428,0.2365,-0.090468,0.0043048
7.3592e+05,15.428,0.20231,-0.095825,-0.012904
7.3592e+05,15.416,0.19421,-0.1041,-0.026057
7.3592e+05,15.416,0.20506,-0.11224,-0.017504
7.3592e+05,15.397,0.21092,-0.092419,-0.02165
7.3592e+05,15.397,0.19933,-0.12447,-0.016453
7.3592e+05,15.379,0.18238,-0.12368,-0.0050397
7.3592e+05,15.355,0.1985,-0.13324,-0.008281
7.3592e+05,15.355,0.16704,-0.10533,-0.0089738
7.3592e+05,15.343,0.16527,-0.14735,-0.0059974
7.3592e+05,15.337,0.15446,-0.17338,0.0024485
7.3592e+05,15.318,0.14184,-0.14387,0.0042227
7.3592e+05,15.312,0.14842,-0.15891,-0.0061593
7.3592e+05,15.306,0.12161,-0.19558,-0.01064
7.3592e+05,15.288,0.13834,-0.20434,-0.00096194
7.3592e+05,15.282,0.10725,-0.19536,0.010075
7.3592e+05,15.3,0.15245,-0.2277,0.024168
7.3592e+05,15.288,0.12476,-0.23894,0.011976
7.3592e+05,15.258,0.15446,-0.22684,-0.00083627
7.3592e+05,15.258,0.1121,-0.21945,0.0090324
7.3592e+05,15.252,0.082539,-0.20107,0.02086
7.3592e+05,15.233,0.05739,-0.22876,0.0066001
